text,degree_of_polarity
"@FOODFESS2 Masih enak kopi kenangan yg diindomrat 9rban tapi oke banget rasanya, ya pokoknya suatu perpaduan yg mantchap.",0
"semenjak tren kopi susu, janji jiwa, kenangan dll dll turunannya.. demand produk susu dan dairy lainnya meningkat drastis. 
nestle sampe mau bangun pabrik lagi buat memenuhi demand lokal",0
@KediriFess Kopi kenangan,0
"orang kok ya setiap ada yg viral dikit langsung beli non stop, kebiasaan banget. Dari seblak, gacoan, sampe usus buntu. Kopi kenangan janjiw sampe asam lambung.
sekarang ini 😃",0
@HeloImHulk Kopken? Kopi kental? Atau kopi kenangan? Aku ga tahu itu apa wkwkwk... Kelamaan tinggal di hutan kwkwkw,0
@padangmenfess kalo barcode ovo gak tau tapi di aplikasi kopi kenangan bisa bayar pake ovo,0
tadi abis nonton jailangkung trus makan richeese ditraktir temen semwah kecuali kopi kenangan aku yg jajanin walau pakai voucher 🫠,0
"pesan kopi terpahit dengan kenangan termanismu genggam kesehidanmu sebagai duka paling bahagia ""wira nagara""
#wiranagara
#kopilukisankenangan https://t.co/wWPNGtpVTr",0
@FessPonti Di kopi kenangan ntap gak tu,0
kata ayang ini adalah national cherie day— jadi siang tadi kita kopi kenangan date (trus lanjut main valo). 🫣 https://t.co/BGYrzZkjk1,0
Iyaa lahh padahal kopi kenangan nya tapi gak sanggup bayar eeuyyyy gaya elit ekonomi sulit 😂😂,0
Besok mau beli cookies di kopi kenangan ah enak banget,0
"@tanyakanrl 1. Aku sukaaaa kopi bgt, kopi kenangan ukuran large bisa beli 2 
2. Kalo makan nasdang pake sendok 
3. Yupi bintang itu hukumnya wajib beli tiap hari 
4. Aku suka yupi bintang tapi gabisa minum minuman yg manis
5. Kalo luluran sambil play lagu lagu cas biar kerasa aura bangsawan",1
@pengoksidasi pasti mau beli kopi kenangan,0
@caratstalk Apa itu kopi kenangan dan janji jiwa 😭,0
@suakmi @imasoupernova Kopi Kenangan 🙏🏻,0
@fcksexiel kopi kenangan,0
Seungcheol aku kasih kopi kenangan :v,0
@gharifaalikhsan asik prasmanan ada kopi kenangan,0
"@idkk1890 kopi kenangan, kopiny abis kenanganny melekat",0
Kopi Kenangan is opening soon in Malaysia and it’s so close to my workplace 😭,0
emang wedang sb kie larang tapi nek ndue sb card njuk top up biasane langsung auto bermunculan reward dadi murce tekone pas dino kemis pas byot auto diskon 50% dadi regane koyo tuku kopi kenangan 🫶🏽,0
@dudungsaji ANJG AHAHAHHAHAHAHAHAHA ada buron azkaban yg kabur kh??? jgn² nyamar jadi pegawai kopi kenangan,0
"Lama ga kesini (@ Kopi Kenangan in Sukun, East Java) https://t.co/0F7ZzQAyed https://t.co/638Pb0XLbN",0
@gofoodindonesia #RekomendAsik cemilan rame-rame itu pesen botol literan kopinya kopi kenangan 😍,0
@akuuu_wibiiiii Kopi kenangan ungu enak bgt no debatt,0
"bersama pagi
sejuk udara,
secangkir kopi,
dan beberapa
kenangan yang baik",0
"@puspaswarna Aslian lho ga becanda aku... Ini mahal menurutku tapi rasanya apa sih bedanya sama kopi kenangan yang setengah harga dari dia? . Yang kadang enak itu kopi2 tubruk yg di angkringan , atau kadang yg ga terkenal cafenya . Apa selera aku selera kere ya 😂",0
Udah lama ga minum kopi kenangan. Minum kopken soalnya adanya itu dan berakhir dengan mules+begah. Kek manaa ini 🥲🥲,0
suddenly sakit kepala artinya aku butuh light kopi kenangan mantan less ice yang large 🫠,0
Sama feeling aku sekarang sedih banget gabisa liat seventeen besok tapi gapapa yaudah ayo ke kopi kenangan dulu lah sob 😞🙏,0
semoga yg ngelamar gue nanti ngajakin nya pake croffle kopi soe + kopinya kopi kenangan karna enak bingit,0
"lg antre kopi kenangan, ada org blg ""pdhl udh jadi kenangan, tapi masi ditungguin (antre) aja""....",0
Lowongan Kerja Kopi Kenangan Tangerang September 2022 https://t.co/LlD4ZpqOCl,0
"@Lusieinthesky Kopi kenangan yg d indomaret juga enak, yg avocuddle 🤤🤤",0
"@mojokdotco Nambahin: 
Ichitan coffee latte dan brown sugar, kopi kenangan all variant",0
"@forbiuuu gapapa sih kalau kafein nya 11/12 ama kopi kenangan, mau coba",0
"@lilithkis Dear, @Kopikenangan_ID 

Tolong dipertimbangkan untuk jadi seasonal barista di Kopi Kenangan Heritage.

Terima kasih.",0
Gw merasa di php sama mak gw dia bilang abis beli kopi kenangan eh ga taunya pas gw buka kulkas lah milo anjir bukan kopi,0
"@AGAnostic @ryandirachman Daerah pamulang 2, kota tangsel juga ada ka BP namanya Bp ciater dstu ada chatime dan kopi kenangan jugaa :)",0
Info masjid yg bingkisan jumatannya kopi kenangan,0
@theo12_ini Isiin ovo aja biar order kopi kenangan 🤭,0
@icecoldnovember Yes I agree (while slurping my large kopi kenangan),0
Cah menu kopi kenangan yg recommended apa?,0
@ahmadsaudreborn @sbyfess yang manis hanya kopi kenangan kak🥲,0
Omongannya manis bet kaya milo dinasaurusnya kopi kenangan,1
Kopi Kenangan Opens 26 Stores in One Week https://t.co/M3ymDrZo8C,0
"@mattheodw Kopi susu keluarga family mart, you must try! Iya hazelnut enak banget, di kenangan juga enak.",1
"@ditanyaan klo bisa sih yg emang kopi jgn sasetan
mending pesan ky janji jiwa/kopi kenangan",0
@CallistaBellaCh Aaaaaa kopi kenangan maw 🥺,0
"@detikcom tak tebak pasti manis banget,kopi kenangan yg botolan aja manis banget",0
"Kopi kenangan enak juga, manis😘",0
Hari ini ga minum cap oatmilk no sugar. Ganti es teh kopi kenangan no sugar,0
"@FOODFESS2 Point Coffee jelas, kopi kenangan kaya obat kopinya aneh 🙏🏻",0
@FOODFESS2 Kopi kenangan ungu juaraak sih,0
"@_ynrh Granita rasanya EKK (Enak Karena Kepepet) di kala itu bisanya beli itu wkwk. Golda ok masuk list, tapi kayaknya susah nemu di area jatim. Gue lanjutin coba kopi kenangan yg lain dulu.",0
"Nyobain varian kopi kenangan ♥️ yg kata orang-orang enak untuk kelas kopi instan botolan, based my own taste pref, let’s go maybe. https://t.co/Z9SI6hvkXL",1
@bayu_joo Blueberry cheese cake + Caramel lattenya kopi kenangan,0
"mie ayam, steak, bakso, kopi kenangan, KFC, janji jiwa, mixue, repeat",0
@gofoodindonesia Cemilan yg sering aku pesen buat rame2 ada kopi kenangan 🥰 #RekomendasiAsik,0
@FOODFESS2 Ga ada yg cocok di aku rasanya. Enak kopi kenangan yg pink,0
"@FFOODFESS kopi kenangan mantan, salted caramel macchiato",0
@clownnely lu kira kopi kenangan gua,0
"@FOODFESS2 Aku minum kopi malah pusing cenut2. Kalo kopi sasetan gapapa tp kalo udh kenangan, janji jiwa atau coffee shop langsung TENGGGGGG",0
"@keyjuuujw_ pamfletnya di Giant, tapi lokasinya di Panam Center. dekat Kedai Hokky/Kopi Kenangan",0
"@sbyfess coba golekono, aku tau ndelok onok salah siji spbu kono sing onok stand e kopi kenangan ambek indomart sing dodolan Coffee Point",0
@gofoodindonesia Kopi kenangan #RekomendAsik,0
"Tier kopi di banjarmasin versi ku:
1. Fore
2. Kala/konnichiwa/janji jiwa
3. Starbucks
4. Domu/kenangan
5. Lain hati
6. Sisanya.",0
"Cuma perasaanku aja atau emang kopi dolcenya kopi kenangan ini lebih nendang daripada kopinya janji jiwa? 
Gak ngantuk juga jam segini",0
"Bersama kopi Kenangan 9th lalu kenangan ini untukmu.
Seorang bocil, rambut poni pakai kacamata sedikit kurang tinggi, item
Sok asik.
Malam2 dateng ke kantor minta ketikin tugas.. https://t.co/Xp758fhYzc",0
@gofoodindonesia #RekomendAsik Kopi kenangan,0
Hari ini aku mesen kopi kenangan 2 kali anjir tapi masih aja ketiduran :),0
@Askrlfess Kopi kenangan https://t.co/T5wNHICoGy,0
"@Askrlfess Kopi kenangan paling mantep apalagi yang salted caramel, jangan lupa belinya di appnya aja biar ada diskon, sama ku sih ampuh buat ga ngantuk kalau yang lain ku coba tetap ngantuk",0
@Askrlfess Kopi kenangan sih paling mantep.,0
"@hanyauntukmu_kk Momen saat reunian. Sambil minum Kopi Kenangan sambil ngobrol dan cerita kenangan2 seru saat dulu masih di SMA. #KenanganHanyaUntukmu 

Yuk cerita momen #KenanganHanyaUntukmu !!! @waone_kusma313 @SaidH17089781 @SyaukaniRay",0
Kopi Kenangan ternyata enak euy.,0
"@Nattara02 Adaa ka nat, minum kopi susu kenangan aja langsung kambuh ditambah pala pusing 🥲",0
"Halo Theo, pecinta kopi kenangan.",0
"@FOOD_FESS tetep beda rasa, kopi kenangan aku si milih di outlet",0
"@Askrlfess kopi kenangan, yang menu nya ""kenangan mantan"" ini enak banget anjing bangsat babi setannnn",0
"Pikirannya gak zumba malam ini.. tapi mikirin nanti pulang zumba.. beli:
- pizza domino
- Kopi kenangan
- kebab
- my roti , Yamazaki roti susu

❤️❤️❤️😋😋😋",0
my brother keeps warning me about diabetes (since my dad had it) but uhnmmm sorry milo dinosaurus from kopi kenangan is too good,0
"@inihuskha @tanyakanrl Indahnya pertemanan anarkis, cus nongkrong ke kopi kenangan membawa celurit sama rantai motor🥰",1
Sudah kabar baik kini kopi kenangan menyajikan kopi Large ukuran 12 Oz,0
hari ini sangat bad trip nasibku buruk tp gapapa yg penting aku dapet kopi kenangan sekarung lagi,0
"Walk In Interview

Lowongan Kerja PT Bumi Berkah Boga (Kopi Kenangan)

Lihat detail dan Cara melamar: https://t.co/aZgp56gMXd
•
""GABUNG DI CHANNEL TELEGRAM 👉 https://t.co/nOb1PW9A36 (GRATIS)""",0
@NinukHartomo @sdenta Less sugar nya kopi kenangan juga udah enak kok bahkan menurut ku lebih pas di minum daripada gula normal,0
mau minta naik gaji buat beli kopi kenangan sehari 10 kali selama sebulan https://t.co/L5VtdSmAO7,1
"@ketidakmampuan Aku jarang beli botolan/kaleng wqwq, cuma Kopi kenangan hanya untukmu 🥴",0
"Seneng banyak temen sfs yang dpet tiket hehe 😖😖
See you soon nanti cari aku dengan kopi kenangan 3 dus ya 😭😭 nepatin janji",1
"At @techinasia today, Kabir Narang, our Founding General Partner moderated a panel with Ula's Nipun Mehra and Kopi Kenangan's Rahmat Budiardjo on leadership during times of uncertainty.

""Day to day volatility may rock the boat, but a company’s North Star should remain constant."" https://t.co/U9X5NWrt2x",0
@c_cikin_n @fundameeental Manis banget kayak kopi kenangan botol.,0
@KediriFess Jek enak kopi kenangan seng ireng https://t.co/EIW0BvSXKo,0
@S_AshelJKT48 nambah 6k bisa beli kopi kenangan mantan🙏,0
Lowongan Kerja PT Bumi Berkah Boga (Kopi Kenangan) Lokasi Bekasi https://t.co/YHchyqHNRc https://t.co/gOk2wIqaxs,0
"Fore ini kataku overprice ga si
 Rasa b aja
Yg versi vidi2 itu jg, uda heboh judulnya butterscotch tp rasanya kyk eskopsus biasa sik
Hmm
Uda bener kopi kenangan mantan less sugar normal ice",0
@kunkopken KOK BUKAN KOPI KENANGAN,0
"@belajarlagiHQ Disaat starbucks masuk ke segmen ini, sy yakin dia akan dihajar habis2an oleh Kopi Kenangan.",0
Croisant maison + kopi kenangan mantan buat celupannya please enak banget gila 😭😭😭😭,0
"@aintkel perasaan enak dah, masih berasa kopinya dibikin langsung dari kopi pilihan terus digrill manual sampe alus baru disiram pake air mendidih abis itu jadi deh kopi kenangan",0
Hujan deras di temani es kopi kenangan ☔🌧️ https://t.co/1zGPsivYDd,0
"starbucks ataupun kopi kenangan yg menurut gw kalo beli langsung di gerai rasanya enak, pas udah jadi versi kemasan dengan harga bpjs rasanya jadi gak banget 😂 wajar sih, dilihat dari harganya yg lebih ekonomis gak mungkin kualitas rasanya sama, belom lagi tambah pengawet 🫢",0
"Jangan jadikan candu untuk semua kenangan.
Cukup KOPI saja yang memberikan kenikmatan meski pahit namun selalu ingan bersama.

#coffebraek",0
Kopi Kenangan Gandeng ADA dan Karafuru Hadirkan Konsep Pahlawan Zaman Modern https://t.co/jpeE4MA12y,0
@lilbitwhiskey di rumah pesen kopi kenangan mantan large less sugar,0
"@bayu_joo Bolu kukus rasa pandan disertai taburan meses seres nya dan kopi kenangan esspresso double shot less sugar ice normal ,",0
lebih terkejut saat Kopi Kenangan bikin versi botolan.. apakah Kopi Kenangan kini setara dengan Nescafe dan Starbucks? https://t.co/9YgHD1vDQn,0
@nabillaaps separah2nya pdam surabaya gapernah sampe kaya kopi kenangan sih,0
gonna post this pic of cookies i got from kopi kenangan!! i've been craving for soft cookies for so long😭 thank god kopken has new menu and it's soft cookies!! so happyy :3 reason why i ordered the soft cookies from kopken is bcs my house is close to kopken so it's easy to buy! https://t.co/NxY83GlpQO,0
"@FFOODFESS kopi kenangan aku Nooo, bukan selera ku bgt",0
"Starbucks Double shot Espresso Latte : Pagar Alam tambah gula dikit. Okesip.

 Lebih baik dari kopi kenangan kemasan.",0
"@fundameeental gak deh, enakan kopi kenangan yg botolan",0
"Nyobain Starbuck kaleng, rasanya lebih enak dan segar, dibanding kopi Kenangan yg agak kental https://t.co/d31IhNRb0b",0
"@mbeeeeer itu kan kopi nescafe x starbucks, jelas enakan kopi kenangan.",1
@mojokdotco enakan kopi kenangan,0
"Sarapannya udah plus kopi kenangan, upah ngasuh ponakan kemarin 🤣🤣🤣 https://t.co/hKHQXxiXiE",0
"@FFOODFESS gue udah coba hampir semua kopi kemasan yg menurut gue oke tuh kopi kenangan, kopi abc, nescafe kaleng (bukan yg ala cafe series)",0
Kopi Kenangan https://t.co/niIBXG66X2,0
@deltasufianti ahiya bener maren sempet beli kopi kenangan 🥺😭,0
"@FFOODFESS kopi kenangan yang ungu, HY americano cold brew, sama tora cafe yang milky",0
"@Vrmln17_ wait what 

kira sy itu starbucks beneran yg bikin versi kaleng kyk kopi kenangan(?)",1
"@FFOODFESS So far setelah ada kopi kenangan botolan, setiap ke etalase ambil dia wkwk",0
pgn nyobain kopi kenangan tp rasanya ga ada yg gue demeenn,0
thx to kopi kenangan for accompanying me every night,0
"@fundameeental Sumpah lebih enakan kopken ungu, menurutku kopi kemasan ter enak yaa kopi kenangan warna ungu UDAH TITIK",1
BM BGT KOPI KENANGAN MANTAN LARGE EXTRA 1 SHOT! 😭,0
@okirtph @FaruqKibo @fundameeental Enakan kopi kenangan yg 9rb https://t.co/bQGgYkqA3Z,0
@yummyveganasian haha mungkin. aku nggak suka sih yang kopi kenangan bottled dan cuma pernah beli beberapa kali dan emg not my taste.,0
@belajarlagiHQ 11 12 ngga kayak ABC Kogen Diary ke Kopi Kenangan RTD?,0
Kopi kenangan strong bgt hari ini kopinya,0
"@mac_wyls Starbucks merasa mulai tersaingi oleh Kopi Kenangan?

Di kotaku, Kopi Kenangan lebih populer. Aku juga lebih memilih Kopi Kenangan, tapi untuk yang di dalam kemasan, aku belum coba.",0
"@FOODFESS2 janjiw: es kopi susu, esteh: sea salt, mixue: boba sundae, chatime: Chocolate Mousse, street: tokyo locama, kopken: kenangan mantan, kokumi: okinawa brown sugar, haus: taro Cheese, point: exspresso",0
"@FOODFESS2 janjiw : Caramel Macchiato
es teh : chizu avocado
mixue : Chocolate Cookies Smoothies
chatime : roasted milk tea with boba 
street boba : shibuya fresh milk
kopi kenangan : kenangan mantan
Kokumi : belum pernah sih
Haus : mango tea
Point coffee : dolce latte",0
Makanya aku pesen kopi kenangan 🫶 https://t.co/2hyU5CbWdR,0
Di Muntilan udah ada kopi kenangan 😅,0
"PANTES GWE TDK NGANTUKKK, tapi masa iya kopi kenangan botolan bisa ngaruh",0
@lsyxdphn @AngelssBecky Dri pada janji jiwa mending kopi kenangan aja .. biar bisa bikin kenangan sama kmu 🥰 ciaciaciaciaicacia,0
@FOOD_FESS Jujur enakan kopi kenangan yg botol,0
kopi kenangan mantan by kopi kenangan,0
and if kun know kopi kenangan it will be end for me,0
wkwkw beli janji jiwa atau kopi kenangan😭 wkwk,0
kemaren udah dikasih tau duluan sama MD nestlenya wkwkwwk. kalo kopi kenangan itu diambil sama kapal api.,0
guis sebutin menu fav kalian di kopi kenangan selain kenangan mantan!,0
"@samhandersen Benerr ko, kopi kenangan yg avocado jg enaak",0
"@0000011w ENAK KOKKK

MIRIP KOPI KENANGAN SIHH WKWKWK",0
"[Help rt] 
Wts voucher tiket cinepolis dari kopi kenangan
• Bisa dipakai di Cinepolis manapun
• Bisa untuk nonton film apapun
• Dijual karena di kota aku ga ada Cinepolis nya ╥﹏╥
• Berlaku dri tgl 21 September 2022 - 18 Oktober 2022
💸 40K",0
Paling gak bisa sama kopinya Janji Jiwa dan kopi kenangan. Gak kuat..,0
@dailyanigirl Enakan kopi kenangan,0
@FPKSDPRRI Berak.urusin noh bini yg nomor dua ngambek minta bellin kopi kenangan,0
"@UNSfess_ Kl yg di pict cm kopi kenangan yg cocok di lidah. Tp nek kesukaan yo panggah air putih, sehat tanpa pemanis 😔✊",0
@firmspraja sinyo si anak indie judule ttg kopi hujan dan k̶e̶n̶a̶n̶g̶a̶n̶ tangisan,0
@jogjamnfs kopi kenangan yang ungu,0
"1. Kopi kenangan mantan
2. Kopi seko",0
jadi inget di beliin kopi kenangan black aren,0
"Aku kerap mengaduk kopi searah jarum jam, kenapa ?
Agar pahitnya kenangan ikut tenggelam bersama nya.
#Plaaaaak 👋🏻🤣",0
@fundameeental paling ujung ujungnya kek kopi kenangan yang botol. rasanya ga beda jauh sama kopi kopi botolan biasa,0
Botolan Kopi kenangan peneman intern gue emg terdebest,0
@frizkiramadhani @fundameeental Ya kerjasama produksi aja itu dia .sama kaya kopi kenangan yg produksi kan ABC.,0
@jjeannoxxiii kopi kenangan,0
burst into tears 😭😭😭😭😢😢 janjiw bikin baper (sorry kopi kenangan mulai skrg aku ganti haluan) https://t.co/9RJRBxKSb5,0
@falla_adinda Setelah kemarin kopi kenangan sekarang starbucks. Habis ini semua di gituin,0
"@falla_adinda Gak tau kenapa,, kopi kenangan yang botolan yang lebih nyaman di lidah gue,, dah jodoh aja sama gue",0
but sbux canned was actually tastes sweeter than kopi kenangan n its a fact 👌,1
"Takut banget diabet karna tiap hari dapet kopi kenangan, janji jiwa, sbux dan teman teman nya 🥹",0
"im pretty sure this whole Reza Arap Wendy Walters thing is a way of gathering audience to promote something, just like the hotman paris kopi kenangan situation. i doubt someone as big as arap got the balls to obliterate every atom of his life and if its really true, then damn.",0
@sooyaaame Ya rasa kopi 😂😂 tapi lebih enak sih dari kopi kenangan yg BPJS,0
"@falla_adinda Pernah cobain, tapi selera gue tetap sama Kopi Kenangan advokat yang botolan itu. Cocok gitu di lidah gue",0
"@Askrlfess kopi kenangan, yang avocuddle enak!
sama satunya yg warna hitam ituuu tp lupa namanya",0
@CyclistSupply @falla_adinda kayanya emang mau saingan sama nescafe dan kopi kenangan,0
@falla_adinda Aku tim kopi kenangan sih🤘 yang gula aren itu ga ad lawan sih🤪🤪,0
@ahmdmaliks @CakepPokoknya @fundameeental Gw suka kopi kenangan si,1
"hazelnut latte with double shot espresso &amp; vanilla cream cold brew punya starbucks
kopi dolce &amp; salted caramel macchiato punya kopi kenangan
es kopi kulo",0
@M4cK0nstantin Udah nyoba kopi kenangan bottle. The mantancinno is absolutely god tier. Belum coba starbucks sih but ima try soon once its been a month cause i cant drink too much sugar nowadays,0
@sbyfess Aku kopi kenangan spbu ngagel 😭,0
"iseng2 ngrasain beberapa produk kopi,
jinjjaa, diantara beberapa brand lokal, kopi kenangan mantan ini juara..🤤",0
@yoihan kopi kenangan mantan 🫂,0
"ini aku kmrn2 baru aja nanya ke ayahku “kenapa sbux ga buat kyk ginian (liat iklan kopi kenangan yg botolan” trus kata ayahku “gaada yg beli di sbux nanti, apalagi kalo harganya lebih murah di alfa”😭",0
Blon pernah liat ini fi alfa kalo kopi kenangan sih udah ada,0
"Beli sekarang dan dapatkan potongan senilai Rp20 ribu setiap pembelian Kopi Kenangan dengan PermataKartuKredit.

Periode hingga 31 Desember 2022, S&amp;K berlaku. Info lengkap: https://t.co/qvS7f62miT https://t.co/oi91lWGNLV",0
Pengen kopi kenangan mantan large less sugar less ice,0
@lewd_pics_jpg Kopi kenangan ya,0
"@zrkeiraa Kopken kataku kurang enak sih, biasa beli tuh yg Kenangan Mantan di outletnya
Kalo sbux blm pernah beli kopi di outletnya, seringnya beli frappe (kalo lagi promo di Line wkwk) 
Nescafe blm pernah nyoba, kalo soal kopi botolan aku seringnya Good Day",0
@belajarlagiHQ Mending kopi kenangan yg dijual di mart,0
